station,date,PRCP,SNOW,TMAX,TMIN,Store,City,Is College,Number,id,Date,Annual_Seasonality,Weekly_Seasonality,Store_ID
NYC,2024-07-31,0.31,0.0,89.06,73.04,Hempstead,New York,0,280,2103,2024-07-31,,-422.9,2103.0
NYC,2024-07-31,0.31,0.0,89.06,73.04,Harlem,New York,0,158,1215,2024-07-31,-115.63,-345.76,1215.0
NYC,2024-07-31,0.31,0.0,89.06,73.04,East Village,New York,0,49,1093,2024-07-31,-218.84,-170.7,1093.0
NYC,2024-07-31,0.31,0.0,89.06,73.04,Brooklyn ,New York,0,182,1228,2024-07-31,1.2,-545.7,1228.0
NYC,2024-07-31,0.31,0.0,89.06,73.04,Brooklyn Smith Street,New York,0,257,2052,2024-07-31,-102.99,-95.05,2052.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,Upper East Side / 22nd,New York,0,18,23,2024-08-01,-452.02,52.36,23.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,Murray Hill / 33rd,New York,0,17,22,2024-08-01,129.67,-101.77,22.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,Midtown East,New York,0,34,1058,2024-08-01,129.22,-98.42,1058.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,Lower East Side,New York,0,71,1121,2024-08-01,-32.41,-198.0,1121.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,Hempstead,New York,0,280,2103,2024-08-01,,-281.8,2103.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,Harlem,New York,0,158,1215,2024-08-01,-422.22,160.0,1215.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,East Village,New York,0,49,1093,2024-08-01,-172.54,-137.28,1093.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,Brooklyn ,New York,0,182,1228,2024-08-01,-640.02,-61.52,1228.0
NYC,2024-08-01,0.0,0.0,95.0,75.92,Brooklyn Smith Street,New York,0,257,2052,2024-08-01,-260.22,-92.96,2052.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,Murray Hill / 33rd,New York,0,17,22,2024-08-02,-97.34,399.63,22.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,Midtown East,New York,0,34,1058,2024-08-02,-349.63,262.85,1058.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,Lower East Side,New York,0,71,1121,2024-08-02,-59.53,182.62,1121.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,Hempstead,New York,0,280,2103,2024-08-02,,71.98,2103.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,Upper East Side / 22nd,New York,0,18,23,2024-08-02,-621.02,218.83,23.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,East Village,New York,0,49,1093,2024-08-02,-408.15,158.27,1093.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,Brooklyn ,New York,0,182,1228,2024-08-02,-571.23,746.0,1228.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,Brooklyn Smith Street,New York,0,257,2052,2024-08-02,-49.85,323.91,2052.0
NYC,2024-08-02,5.2,0.0,91.94,73.94,Harlem,New York,0,158,1215,2024-08-02,-44.28,562.09,1215.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,Upper East Side / 22nd,New York,0,18,23,2024-08-03,-372.48,352.18,23.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,Murray Hill / 33rd,New York,0,17,22,2024-08-03,-216.77,33.73,22.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,Midtown East,New York,0,34,1058,2024-08-03,69.5,187.08,1058.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,Lower East Side,New York,0,71,1121,2024-08-03,-14.54,465.74,1121.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,Hempstead,New York,0,280,2103,2024-08-03,,629.95,2103.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,Harlem,New York,0,158,1215,2024-08-03,-111.7,283.7,1215.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,East Village,New York,0,49,1093,2024-08-03,-294.15,335.98,1093.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,Brooklyn ,New York,0,182,1228,2024-08-03,-625.76,1018.28,1228.0
NYC,2024-08-03,7.28,0.0,93.02,73.04,Brooklyn Smith Street,New York,0,257,2052,2024-08-03,66.75,192.27,2052.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,Murray Hill / 33rd,New York,0,17,22,2024-08-04,-1.39,235.93,22.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,Midtown East,New York,0,34,1058,2024-08-04,-275.53,39.27,1058.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,Lower East Side,New York,0,71,1121,2024-08-04,181.18,533.41,1121.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,Hempstead,New York,0,280,2103,2024-08-04,,1163.2,2103.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,Upper East Side / 22nd,New York,0,18,23,2024-08-04,47.28,57.38,23.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,East Village,New York,0,49,1093,2024-08-04,36.32,378.01,1093.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,Brooklyn ,New York,0,182,1228,2024-08-04,-697.07,595.03,1228.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,Brooklyn Smith Street,New York,0,257,2052,2024-08-04,-46.28,50.23,2052.0
NYC,2024-08-04,1.69,0.0,82.94,71.06,Harlem,New York,0,158,1215,2024-08-04,378.27,258.99,1215.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,Murray Hill / 33rd,New York,0,17,22,2024-08-05,-363.59,-355.31,22.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,Midtown East,New York,0,34,1058,2024-08-05,-115.66,-298.07,1058.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,Lower East Side,New York,0,71,1121,2024-08-05,-14.41,-351.41,1121.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,Hempstead,New York,0,280,2103,2024-08-05,,-600.47,2103.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,Upper East Side / 22nd,New York,0,18,23,2024-08-05,-110.83,-354.35,23.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,East Village,New York,0,49,1093,2024-08-05,-365.25,-274.02,1093.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,Brooklyn ,New York,0,182,1228,2024-08-05,-542.56,-897.03,1228.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,Brooklyn Smith Street,New York,0,257,2052,2024-08-05,21.12,-234.41,2052.0
NYC,2024-08-05,0.0,0.0,89.96,73.04,Harlem,New York,0,158,1215,2024-08-05,132.13,-542.7,1215.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,Upper East Side / 22nd,New York,0,18,23,2024-08-06,-132.34,-187.57,23.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,Murray Hill / 33rd,New York,0,17,22,2024-08-06,14.69,-137.66,22.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,Midtown East,New York,0,34,1058,2024-08-06,-208.48,-111.22,1058.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,Lower East Side,New York,0,71,1121,2024-08-06,-201.83,-342.54,1121.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,Hempstead,New York,0,280,2103,2024-08-06,,-502.87,2103.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,East Village,New York,0,49,1093,2024-08-06,-195.97,-281.66,1093.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,Brooklyn ,New York,0,182,1228,2024-08-06,-598.95,-843.78,1228.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,Brooklyn Smith Street,New York,0,257,2052,2024-08-06,-346.58,-132.92,2052.0
NYC,2024-08-06,20.79,0.0,89.96,71.96,Harlem,New York,0,158,1215,2024-08-06,-388.45,-378.76,1215.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,Lower East Side,New York,0,71,1121,2024-08-07,189.55,-293.61,1121.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,Murray Hill / 33rd,New York,0,17,22,2024-08-07,302.08,-82.57,22.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,Midtown East,New York,0,34,1058,2024-08-07,122.38,5.13,1058.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,Hempstead,New York,0,280,2103,2024-08-07,,-446.46,2103.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,Upper East Side / 22nd,New York,0,18,23,2024-08-07,-335.59,-144.2,23.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,East Village,New York,0,49,1093,2024-08-07,20.3,-186.35,1093.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,Brooklyn ,New York,0,182,1228,2024-08-07,193.94,-584.03,1228.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,Brooklyn Smith Street,New York,0,257,2052,2024-08-07,-39.06,-121.31,2052.0
NYC,2024-08-07,1.3,0.0,71.96,64.04,Harlem,New York,0,158,1215,2024-08-07,146.23,-317.97,1215.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,Upper East Side / 22nd,New York,0,18,23,2024-08-08,-209.66,40.89,23.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,Murray Hill / 33rd,New York,0,17,22,2024-08-08,-70.1,-113.68,22.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,Midtown East,New York,0,34,1058,2024-08-08,105.91,-109.09,1058.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,Lower East Side,New York,0,71,1121,2024-08-08,-1.16,-189.49,1121.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,Hempstead,New York,0,280,2103,2024-08-08,,-388.65,2103.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,Harlem,New York,0,158,1215,2024-08-08,111.17,117.61,1215.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,East Village,New York,0,49,1093,2024-08-08,-186.77,-125.24,1093.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,Brooklyn ,New York,0,182,1228,2024-08-08,-415.07,-58.4,1228.0
NYC,2024-08-08,3.58,0.0,69.98,64.94,Brooklyn Smith Street,New York,0,257,2052,2024-08-08,125.03,-86.53,2052.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,Upper East Side / 22nd,New York,0,18,23,2024-08-09,-289.96,228.85,23.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,Murray Hill / 33rd,New York,0,17,22,2024-08-09,174.29,426.38,22.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,Midtown East,New York,0,34,1058,2024-08-09,95.82,279.19,1058.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,Lower East Side,New York,0,71,1121,2024-08-09,111.58,186.99,1121.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,Hempstead,New York,0,280,2103,2024-08-09,,76.94,2103.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,Harlem,New York,0,158,1215,2024-08-09,-99.34,564.67,1215.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,East Village,New York,0,49,1093,2024-08-09,-377.49,140.37,1093.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,Brooklyn ,New York,0,182,1228,2024-08-09,64.05,757.75,1228.0
NYC,2024-08-09,1.1,0.0,80.06,69.98,Brooklyn Smith Street,New York,0,257,2052,2024-08-09,-86.47,358.41,2052.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,Upper East Side / 22nd,New York,0,18,23,2024-08-10,-135.87,362.31,23.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,Murray Hill / 33rd,New York,0,17,22,2024-08-10,-275.48,57.45,22.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,Midtown East,New York,0,34,1058,2024-08-10,-81.36,220.22,1058.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,Lower East Side,New York,0,71,1121,2024-08-10,-76.51,460.52,1121.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,Hempstead,New York,0,280,2103,2024-08-10,,699.06,2103.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,Harlem,New York,0,158,1215,2024-08-10,-225.11,293.68,1215.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,East Village,New York,0,49,1093,2024-08-10,-364.03,346.6,1093.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,Brooklyn ,New York,0,182,1228,2024-08-10,-215.01,1056.34,1228.0
NYC,2024-08-10,0.0,0.0,84.92,73.04,Brooklyn Smith Street,New York,0,257,2052,2024-08-10,-81.13,185.33,2052.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,Upper East Side / 22nd,New York,0,18,23,2024-08-11,-472.88,76.69,23.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,Murray Hill / 33rd,New York,0,17,22,2024-08-11,-116.84,233.0,22.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,Midtown East,New York,0,34,1058,2024-08-11,169.31,51.05,1058.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,Lower East Side,New York,0,71,1121,2024-08-11,164.53,512.77,1121.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,Hempstead,New York,0,280,2103,2024-08-11,,1179.8,2103.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,Harlem,New York,0,158,1215,2024-08-11,44.34,265.88,1215.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,East Village,New York,0,49,1093,2024-08-11,-252.29,378.31,1093.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,Brooklyn ,New York,0,182,1228,2024-08-11,-15.35,580.99,1228.0
NYC,2024-08-11,0.0,0.0,80.06,69.08,Brooklyn Smith Street,New York,0,257,2052,2024-08-11,-274.6,27.05,2052.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,Upper East Side / 22nd,New York,0,18,23,2024-08-12,-229.68,-365.96,23.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,Murray Hill / 33rd,New York,0,17,22,2024-08-12,66.15,-397.68,22.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,Midtown East,New York,0,34,1058,2024-08-12,184.44,-335.68,1058.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,Lower East Side,New York,0,71,1121,2024-08-12,-83.54,-332.48,1121.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,Hempstead,New York,0,280,2103,2024-08-12,,-566.38,2103.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,Harlem,New York,0,158,1215,2024-08-12,-166.91,-540.59,1215.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,East Village,New York,0,49,1093,2024-08-12,-49.09,-262.69,1093.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,Brooklyn ,New York,0,182,1228,2024-08-12,-437.08,-891.49,1228.0
NYC,2024-08-12,0.0,0.0,80.96,66.02,Brooklyn Smith Street,New York,0,257,2052,2024-08-12,-124.52,-245.96,2052.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,Upper East Side / 22nd,New York,0,18,23,2024-08-13,-236.59,-203.22,23.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,Murray Hill / 33rd,New York,0,17,22,2024-08-13,-193.35,-137.34,22.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,Midtown East,New York,0,34,1058,2024-08-13,389.27,-129.47,1058.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,Lower East Side,New York,0,71,1121,2024-08-13,-14.27,-348.41,1121.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,Hempstead,New York,0,280,2103,2024-08-13,,-533.76,2103.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,Harlem,New York,0,158,1215,2024-08-13,-145.3,-380.63,1215.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,East Village,New York,0,49,1093,2024-08-13,-45.14,-286.74,1093.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,Brooklyn ,New York,0,182,1228,2024-08-13,-310.67,-841.71,1228.0
NYC,2024-08-13,0.0,0.0,80.96,64.04,Brooklyn Smith Street,New York,0,257,2052,2024-08-13,97.0,-116.11,2052.0
NYC,2024-08-14,0.0,0.0,84.92,66.92,Upper East Side / 22nd,New York,0,18,23,2024-08-14,-27.69,-147.63,23.0
NYC,2024-08-14,0.0,0.0,84.92,66.92,Murray Hill / 33rd,New York,0,17,22,2024-08-14,-90.3,-87.84,22.0
NYC,2024-08-14,0.0,0.0,84.92,66.92,Midtown East,New York,0,34,1058,2024-08-14,-166.11,3.37,1058.0
NYC,2024-08-14,0.0,0.0,84.92,66.92,Lower East Side,New York,0,71,1121,2024-08-14,96.19,-288.34,1121.0
NYC,2024-08-14,0.0,0.0,84.92,66.92,Hempstead,New York,0,280,2103,2024-08-14,,-453.93,2103.0
