store_id,Date,Total_Sales
20,12/12/2023,2406.87
20,12/13/2023,2255.08
20,12/14/2023,2298.03
20,12/15/2023,2915.8
20,12/16/2023,3259.61
20,12/17/2023,2207.71
20,12/18/2023,1558.46
20,12/19/2023,1760.21
20,12/20/2023,1337.26
20,12/21/2023,1758.29
20,12/22/2023,1761.39
20,12/23/2023,1829.43
20,12/24/2023,851.99
20,12/26/2023,1742.12
20,12/27/2023,1931.53
20,12/28/2023,1867.85
20,12/29/2023,2325.45
20,12/30/2023,2488.99
20,12/31/2023,2079.73
20,1/1/2024,2314.35
20,1/2/2024,1714.89
20,1/3/2024,1448.94
20,1/4/2024,1600.02
20,1/5/2024,2107.37
20,1/6/2024,2171.77
20,1/7/2024,2029.7
20,1/8/2024,1999.57
20,1/9/2024,1011.48
20,1/10/2024,1331.53
20,1/11/2024,1778.23
20,1/12/2024,2509.88
20,1/13/2024,2575.34
20,1/14/2024,2505.96
20,1/15/2024,1490.98
20,1/16/2024,1370.74
20,1/17/2024,1730.35
20,1/18/2024,2330.24
20,1/19/2024,2320.48
20,1/20/2024,2991.37
20,1/21/2024,2674.75
20,1/22/2024,2175.01
20,1/23/2024,2006.82
20,1/24/2024,2131.3
20,1/25/2024,2496.19
20,1/26/2024,3121.78
20,1/27/2024,3661.24
20,1/28/2024,3400.54
20,1/29/2024,2328.43
20,1/30/2024,2207.59
20,1/31/2024,2147.36
20,2/1/2024,2619.49
20,2/2/2024,3296.57
20,2/3/2024,3958.56
20,2/4/2024,3125.01
20,2/5/2024,2185.26
20,2/6/2024,2504.18
20,2/7/2024,2128.24
20,2/8/2024,2504.68
20,2/9/2024,3039.51
20,2/10/2024,3123.27
20,2/11/2024,3112.46
20,2/12/2024,1808.04
20,2/13/2024,2221.35
20,2/14/2024,4681.85
20,2/15/2024,2346.79
20,2/16/2024,3181.2
20,2/17/2024,3538.54
20,2/18/2024,3791.61
20,2/19/2024,2538.51
20,2/20/2024,2084.37
20,2/21/2024,2404.23
20,2/22/2024,2592.07
20,2/23/2024,3226.95
20,2/24/2024,3877.73
20,2/25/2024,3495.86
20,2/26/2024,2205.51
20,2/27/2024,2342.84
20,2/28/2024,2544.63
20,2/29/2024,3290.3
20,3/1/2024,3140.66
20,3/2/2024,3345.3
20,3/3/2024,3191.85
20,3/4/2024,2151.98
20,3/5/2024,2375.44
20,3/6/2024,1258.58
20,3/7/2024,2129.85
20,3/8/2024,2643.38
20,3/9/2024,2540.23
20,3/10/2024,2578.48
20,3/11/2024,2240.14
20,3/12/2024,2537.82
20,3/13/2024,3355.9
20,3/14/2024,2751.29
20,3/15/2024,3483
20,3/16/2024,3991.93
20,3/17/2024,4283.46
20,3/18/2024,2088.95
20,3/19/2024,2438.31
20,3/20/2024,2348.68
20,3/21/2024,3030.31
20,3/22/2024,3368.55
20,3/23/2024,3442.8
20,3/24/2024,3950.86
20,3/25/2024,2847.88
20,3/26/2024,3376.11
20,3/27/2024,2217.23
20,3/28/2024,2763.75
20,3/29/2024,2510.83
20,3/30/2024,1966.85
20,3/31/2024,3117.14
20,4/1/2024,2684.47
20,4/2/2024,2804.4
20,4/3/2024,2049.66
20,4/4/2024,3090.57
20,4/5/2024,3621.76
20,4/6/2024,3480.95
20,4/7/2024,3714.17
20,4/8/2024,2496.54
20,4/9/2024,2535.07
20,4/10/2024,2665.18
20,4/11/2024,3117.57
20,4/12/2024,2602.52
20,4/13/2024,4152.6
20,4/14/2024,3121.36
20,4/15/2024,2665.02
20,4/16/2024,2644.67
20,4/17/2024,2847.29
20,4/18/2024,2904.91
20,4/19/2024,4068.84
20,4/20/2024,4655.93
20,4/21/2024,4370.31
20,4/22/2024,2328.22
20,4/23/2024,2388.66
20,4/24/2024,2923.45
20,4/25/2024,3050.11
20,4/26/2024,2949.56
20,4/27/2024,4246.54
20,4/28/2024,3481.97
20,4/29/2024,2297.18
20,4/30/2024,2486.78
20,5/1/2024,2090.73
20,5/2/2024,2306.49
20,5/3/2024,3271.18
20,5/4/2024,3709.84
20,5/5/2024,3320.24
20,5/6/2024,2489.87
20,5/7/2024,2150.65
20,5/8/2024,2335.39
20,5/9/2024,2375.26
20,5/10/2024,2667.26
20,5/11/2024,2830.23
20,5/12/2024,2298.09
20,5/13/2024,1986.56
20,5/14/2024,1838.69
20,5/15/2024,2017.25
20,5/16/2024,2294.3
20,5/17/2024,2674.3
20,5/18/2024,2826.55
20,5/19/2024,2455.42
20,5/20/2024,2108.5
20,5/21/2024,1825.65
20,5/22/2024,1786.48
20,5/23/2024,1733.25
20,5/24/2024,2322.42
20,5/25/2024,2219.58
20,5/26/2024,2590.82
20,5/27/2024,2075.65
20,5/28/2024,1989.22
20,5/29/2024,1624.38
20,5/30/2024,2052.13
20,5/31/2024,2751.96
20,6/1/2024,2691.43
20,6/2/2024,2397.25
20,6/3/2024,2038.24
20,6/4/2024,1943.98
20,6/5/2024,2080.33
20,6/6/2024,1951.11
20,6/7/2024,2914.23
20,6/8/2024,1925.64
20,6/9/2024,2060.34
20,6/10/2024,1555.38
20,6/11/2024,1977.88
20,6/12/2024,1961.33
20,6/13/2024,1590.29
20,6/14/2024,2359.78
20,6/15/2024,2359.95
20,6/16/2024,1984.53
20,6/17/2024,1615.79
20,6/18/2024,2085.21
20,6/19/2024,2144.15
20,6/20/2024,1989.52
20,6/21/2024,2331.65
20,6/22/2024,2238.77
20,6/23/2024,2181.56
20,6/24/2024,1902.13
20,6/25/2024,1746.54
20,6/26/2024,2294.59
20,6/27/2024,1908.76
20,6/28/2024,2434.55
20,6/29/2024,3181.21
20,6/30/2024,2580.89
20,7/1/2024,1942.41
20,7/2/2024,2299.53
20,7/3/2024,2582.95
20,7/4/2024,2145.02
20,7/5/2024,2392.38
20,7/6/2024,2195.03
20,7/7/2024,2583.01
20,7/8/2024,1643
20,7/9/2024,1794.68
20,7/10/2024,1651.33
20,7/11/2024,2095.49
20,7/12/2024,3053.84
20,7/13/2024,2349.17
20,7/14/2024,2858.61
20,7/15/2024,1563.06
20,7/16/2024,1776.14
20,7/17/2024,1468.18
20,7/18/2024,1864.61
20,7/19/2024,2198.28
20,7/20/2024,3430.62
20,7/21/2024,2631.65
20,7/22/2024,2005.27
20,7/23/2024,2105.08
20,7/24/2024,1669.61
20,7/25/2024,2698.07
20,7/26/2024,2279.14
20,7/27/2024,2711.24
20,7/28/2024,3015.44
20,7/29/2024,2162.2
20,7/30/2024,1886.79
20,7/31/2024,2150.77
20,8/1/2024,1978.83
20,8/2/2024,2162.83
20,8/3/2024,1987.57
20,8/4/2024,2655.4
20,8/5/2024,1812.97
20,8/6/2024,2232.18
20,8/7/2024,2087.51
20,8/8/2024,2140.04
20,8/9/2024,2642.27
20,8/10/2024,3012.09
20,8/11/2024,3046.73
20,8/12/2024,1767.4
20,8/13/2024,1903.05
20,8/14/2024,1624.75
20,8/15/2024,1765.18
20,8/16/2024,2517.28
20,8/17/2024,2769.84
20,8/18/2024,2800.35
20,8/19/2024,2137
20,8/20/2024,3128.5
20,8/21/2024,3028.71
20,8/22/2024,3614.27
20,8/23/2024,3932.52
20,8/24/2024,4496.96
20,8/25/2024,4185.46
20,8/26/2024,3734.36
20,8/27/2024,3286.82
20,8/28/2024,3760.17
20,8/29/2024,4158.12
20,8/30/2024,4660.26
20,8/31/2024,4622.4
20,9/1/2024,4692
20,9/2/2024,3623.44
20,9/3/2024,3723.2
20,9/4/2024,3665.14
20,9/5/2024,3628.92
20,9/6/2024,4000.21
20,9/7/2024,5102.73
20,9/8/2024,4798.71
20,9/9/2024,3253.74
20,9/10/2024,3048.94
20,9/11/2024,3418.85
20,9/12/2024,3337.33
20,9/13/2024,3991.46
20,9/14/2024,4876.19
20,9/15/2024,5417.46
20,9/16/2024,2851.95
20,9/17/2024,3356.52
20,9/18/2024,3110.64
20,9/19/2024,3422.24
20,9/20/2024,4478.23
20,9/21/2024,4611.82
20,9/22/2024,4681.11
20,9/23/2024,3104.79
20,9/24/2024,3391.61
20,9/25/2024,3696.28
20,9/26/2024,3771.15
20,9/27/2024,4426.47
20,9/28/2024,4691.71
20,9/29/2024,4421.1
20,9/30/2024,3043.48
20,10/1/2024,3756.14
20,10/2/2024,3815.72
20,10/3/2024,3897.84
20,10/4/2024,4399.69
20,10/5/2024,4357.44
20,10/6/2024,4377.69
20,10/7/2024,3643.31
20,10/8/2024,3700.17
20,10/9/2024,3876.59
20,10/10/2024,3492.16
20,10/11/2024,4020.71
20,10/12/2024,3695.93
20,10/13/2024,4898.26
20,10/14/2024,3383.45
20,10/15/2024,3441.46
20,10/16/2024,3005.29
20,10/17/2024,4061.48
20,10/18/2024,4438.3
20,10/19/2024,3839.23
20,10/20/2024,4344.52
20,10/21/2024,2871.15
20,10/22/2024,3061.75
20,10/23/2024,2236.44
20,10/24/2024,3141.58
20,10/25/2024,3735.27
20,10/26/2024,4242.93
20,10/27/2024,4071.65
20,10/28/2024,2915.46
20,10/29/2024,2963.35
20,10/30/2024,3083.29
20,10/31/2024,2624.29
20,11/1/2024,3928.94
20,11/2/2024,4283.33
20,11/3/2024,3904.4
20,11/4/2024,3069.97
20,11/5/2024,3043.23
20,11/6/2024,3304.98
20,11/7/2024,3436.45
20,11/8/2024,4038.73
20,11/9/2024,3310.99
20,11/10/2024,3499.03
20,11/11/2024,2536.33
20,11/12/2024,2893.18
20,11/13/2024,2382.6
20,11/14/2024,3238.1
20,11/15/2024,3766.71
20,11/16/2024,4078.18
20,11/17/2024,3369.2
20,11/18/2024,2730.14
20,11/19/2024,2980.09
20,11/20/2024,2773.61
20,11/21/2024,3101.41
20,11/22/2024,2805.99
20,11/23/2024,3098.03
20,11/24/2024,2232.1
20,11/25/2024,2095.53
20,11/26/2024,2166.32
20,11/27/2024,1989.41
20,11/28/2024,35.25
20,11/29/2024,2183.02
20,11/30/2024,2316.26
20,12/1/2024,2716.64
20,12/2/2024,1736.53
20,12/3/2024,2832.59
20,12/4/2024,2788.25
20,12/5/2024,2047.02
20,12/6/2024,3321.59
20,12/7/2024,3511.39
20,12/8/2024,3864.8
20,12/9/2024,2351.75
20,12/10/2024,2628.82
20,12/11/2024,1912.23
20,12/12/2024,2670.23
20,12/13/2024,2700.06
20,12/14/2024,3336.59
20,12/15/2024,2683.53
20,12/16/2024,1658.55
20,12/17/2024,1952.96
20,12/18/2024,1642.2
20,12/19/2024,1450.41
20,12/20/2024,1788.78
20,12/21/2024,2256.91
20,12/22/2024,1922.84
20,12/23/2024,1583.85
20,12/24/2024,618.46
20,12/26/2024,1811.75
20,12/27/2024,2031.1
20,12/28/2024,1951.43
20,12/29/2024,2695.51
20,12/30/2024,1647.31
20,12/31/2024,1779.68
20,1/1/2025,2318.31
20,1/2/2025,1502.25
20,1/3/2025,2142.89
20,1/4/2025,2523.88
20,1/5/2025,2490.89
20,1/6/2025,966.67
20,1/7/2025,1286.79
20,1/8/2025,1639.74
20,1/9/2025,1589.35
20,1/10/2025,1821.71
20,1/11/2025,2458.72
20,1/12/2025,2478.32
20,1/13/2025,1696.97
20,1/14/2025,2007.41
20,1/15/2025,1941.2
20,1/16/2025,2048.59
20,1/17/2025,2757.56
20,1/18/2025,3230.51
20,1/19/2025,3192.18
20,1/20/2025,2026.76
20,1/21/2025,1570.74
20,1/22/2025,1844.18
20,1/23/2025,2253
20,1/24/2025,3280.51
20,1/25/2025,3109.95
20,1/26/2025,3283.69
20,1/27/2025,2189.87
20,1/28/2025,2535.88
20,1/29/2025,2840.16
20,1/30/2025,2401.1
20,1/31/2025,3327.4
20,2/1/2025,3522.3
20,2/2/2025,3057.95
20,2/3/2025,2368.99
20,2/4/2025,2213.42
20,2/5/2025,2542.35
20,2/6/2025,2398.06
20,2/7/2025,3198.29
20,2/8/2025,2598.6
20,2/9/2025,2752.69
20,2/10/2025,2543.33
20,2/11/2025,2147.15
20,2/12/2025,2231.46
20,2/13/2025,2628.06
20,2/14/2025,4871.13
20,2/15/2025,2706.99
20,2/16/2025,3311.29
20,2/17/2025,2150.08
20,2/18/2025,1759.79
20,2/19/2025,1736.41
20,2/20/2025,2342.27
20,2/21/2025,2763.48
20,2/22/2025,3589.84
20,2/23/2025,2782.23
20,2/24/2025,2679.79
20,2/25/2025,2524.46
20,2/26/2025,2800.34
20,2/27/2025,3002.64
20,2/28/2025,3257.56
20,3/1/2025,3501.76
20,3/2/2025,2506.34
20,3/3/2025,2108.99
20,3/4/2025,2120.32
20,3/5/2025,1301.35
20,3/6/2025,2242.26
20,3/7/2025,2467.25
20,3/8/2025,3409.28
20,3/9/2025,3664.37
20,3/10/2025,2540.09
20,3/11/2025,2773.52
20,3/12/2025,2469.29
20,3/13/2025,2724.78
20,3/14/2025,3572.64
20,3/15/2025,4772.6
20,3/16/2025,3457.81
20,3/17/2025,2099.87
20,3/18/2025,2207.56
20,3/19/2025,2598.06
20,3/20/2025,2339.63
20,3/21/2025,3561.28
20,3/22/2025,3148.07
22,3/23/2022,574.72
22,3/24/2022,533.52
22,3/25/2022,635.1
22,3/26/2022,421.32
22,3/27/2022,347.57
22,3/28/2022,315.21
22,3/29/2022,295.44
22,3/30/2022,486.83
22,3/31/2022,415.81
22,4/1/2022,717.61
22,4/2/2022,455.59
22,4/3/2022,614.57
22,4/4/2022,437.89
22,4/5/2022,425.01
22,4/6/2022,448.59
22,4/7/2022,466.15
22,4/8/2022,639.11
22,4/9/2022,647.48
22,4/10/2022,458.68
22,4/11/2022,447.04
22,4/12/2022,93.05
22,4/13/2022,513.6
22,4/14/2022,669.32
22,4/15/2022,434.6
22,4/16/2022,597.42
22,4/17/2022,391.03
22,4/18/2022,213.68
22,4/19/2022,298.65
22,4/20/2022,372.1
22,4/21/2022,2094.26
22,4/22/2022,2368.32
22,4/23/2022,2951.49
22,4/24/2022,2694.2
22,4/25/2022,1601.74
22,4/26/2022,1764.51
22,4/27/2022,2373.89
22,4/28/2022,2166.75
22,4/29/2022,2860.24
22,4/30/2022,3012.79
22,5/1/2022,2748.12
22,5/2/2022,1949.26
22,5/3/2022,2141.84
22,5/4/2022,2021.08
22,5/5/2022,2526.91
22,5/6/2022,3335.88
22,5/7/2022,2913.72
22,5/8/2022,2377.83
22,5/9/2022,2075
22,5/10/2022,2274.16
22,5/11/2022,1976.41
22,5/12/2022,2529.71
22,5/13/2022,3073.65
22,5/14/2022,3596.86
22,5/15/2022,2109.12
22,5/16/2022,1503.24
22,5/17/2022,1682.57
22,5/18/2022,1556.68
22,5/19/2022,2342.44
22,5/20/2022,3084.97
22,5/21/2022,2198.62
22,5/22/2022,2125.5
22,5/23/2022,1916.9
22,5/24/2022,2054.66
22,5/25/2022,1848.8
22,5/26/2022,2284.63
22,5/27/2022,2205.9
22,5/28/2022,1709.06
22,5/29/2022,723.34
22,5/30/2022,1619.4
22,5/31/2022,1310.09
22,6/1/2022,1517.14
22,6/2/2022,1995.22
22,6/3/2022,1998.04
22,6/4/2022,2208.51
22,6/5/2022,1856.83
22,6/6/2022,1775.06
22,6/7/2022,1726.72
22,6/8/2022,2236.28
22,6/9/2022,1901.38
22,6/10/2022,2345.73
22,6/11/2022,2746.93
22,6/12/2022,2056.98
22,6/13/2022,1712.17
22,6/14/2022,1765.79
22,6/15/2022,1701.57
22,6/16/2022,2365.04
22,6/17/2022,2183.46
22,6/18/2022,3013.38
22,6/19/2022,2343.87
22,6/20/2022,828.65
22,6/21/2022,2211.92
22,6/22/2022,2199.13
22,6/23/2022,1965.72
22,6/24/2022,2572.47
22,6/25/2022,1858.07
22,6/26/2022,2559.74
22,6/27/2022,1593.27
22,6/28/2022,1851.72
22,6/29/2022,2036.42
22,6/30/2022,2308.01
22,7/1/2022,2099.24
22,7/2/2022,1327.32
22,7/3/2022,1718.72
22,7/4/2022,2008.34
22,7/5/2022,1521.53
22,7/6/2022,1829.41
22,7/7/2022,1805.02
22,7/8/2022,2532.19
22,7/9/2022,1909.96
22,7/10/2022,2319.19
22,7/11/2022,1761.09
22,7/12/2022,1639.39
22,7/13/2022,2289.52
22,7/14/2022,2057.25
22,7/15/2022,2382.2
22,7/16/2022,2492.32
22,7/17/2022,2171.95
22,7/18/2022,777.16
22,7/19/2022,1323.31
22,7/20/2022,970.81
22,7/21/2022,1933.62
22,7/22/2022,2583.46
22,7/23/2022,2032.06
22,7/24/2022,1994.13
22,7/25/2022,1433.79
22,7/26/2022,1675.57
22,7/27/2022,2250.11
22,7/28/2022,2240.24
22,7/29/2022,2315.48
22,7/30/2022,2288.51
22,7/31/2022,2617.56
22,8/1/2022,1865.14
22,8/2/2022,1401.05
22,8/3/2022,1713.69
22,8/4/2022,2374.02
22,8/5/2022,2871.01
22,8/6/2022,2615.37
22,8/7/2022,2048.91
22,8/8/2022,1481.2
22,8/9/2022,1897.95
22,8/10/2022,1545.32
22,8/11/2022,1909.19
22,8/12/2022,2407.33
22,8/13/2022,2863.09
22,8/14/2022,2567.54
22,8/15/2022,1839.89
22,8/16/2022,2262.47
22,8/17/2022,2006.3
22,8/18/2022,2907.53
22,8/19/2022,2942.96
22,8/20/2022,2016.48
22,8/21/2022,2226.83
22,8/22/2022,1749.93
22,8/23/2022,1711.63
22,8/24/2022,2068.44
22,8/25/2022,2338.3
22,8/26/2022,1959.06
22,8/27/2022,2499.69
22,8/28/2022,2350.99
22,8/29/2022,1382.85
22,8/30/2022,1750.59
22,8/31/2022,2055.02
22,9/1/2022,2283.99
22,9/2/2022,2750.84
22,9/3/2022,2572.18
22,9/4/2022,2536.6
22,9/5/2022,1786.54
22,9/6/2022,1562.55
22,9/7/2022,1752.67
22,9/8/2022,2016.62
22,9/9/2022,2662.87
22,9/10/2022,2816.11
22,9/11/2022,2734.32
22,9/12/2022,499.78
22,9/13/2022,2091.39
22,9/14/2022,2653.88
22,9/15/2022,2272.84
22,9/16/2022,3082.47
22,9/17/2022,3184.08
22,9/18/2022,2523.29
22,9/19/2022,1682.9
22,9/20/2022,1325.34
22,9/21/2022,2325.14
22,9/22/2022,2394.91
22,9/23/2022,2856.33
22,9/24/2022,2327.53
22,9/25/2022,2608.06
22,9/26/2022,1916.28
22,9/27/2022,2315.37
22,9/28/2022,2013.14
22,9/29/2022,1934.68
22,9/30/2022,2611.31
22,10/1/2022,2582.91
22,10/2/2022,2409.16
22,10/3/2022,1528.4
22,10/4/2022,2227.19
22,10/5/2022,2241.58
22,10/6/2022,2427.5
22,10/7/2022,2683.08
22,10/8/2022,3600.71
22,10/9/2022,2888.37
22,10/10/2022,1989.52
22,10/11/2022,1648.88
22,10/12/2022,1961.63
22,10/13/2022,1898.95
22,10/14/2022,2716.04
22,10/15/2022,2837.14
22,10/16/2022,3717.54
22,10/17/2022,1410.74
22,10/18/2022,1309.2
22,10/19/2022,2347.49
22,10/20/2022,2332.83
22,10/21/2022,2260.91
22,10/22/2022,3638.41
22,10/23/2022,2693.35
22,10/24/2022,1817.2
22,10/25/2022,1953.6
22,10/26/2022,2335.09
22,10/27/2022,2172.1
22,10/28/2022,1863.2
22,10/29/2022,2767.63
22,10/30/2022,1972.42
22,10/31/2022,1448.9
22,11/1/2022,1623.9
22,11/2/2022,1818.34
22,11/3/2022,1592.83
22,11/4/2022,2627.42
22,11/5/2022,3014.19
22,11/6/2022,2096
22,11/7/2022,1386.68
22,11/8/2022,1773.14
22,11/9/2022,1131.66
22,11/10/2022,1376.84
22,11/11/2022,2681.53
22,11/12/2022,2374.49
22,11/13/2022,2029.06
22,11/14/2022,1408.29
22,11/15/2022,1623.97
22,11/16/2022,1757.36
22,11/17/2022,2755.31
22,11/18/2022,3142.31
22,11/19/2022,2431.61
22,11/20/2022,2020.48
22,11/21/2022,755.45
22,11/22/2022,2087.48
22,11/23/2022,2203.06
22,11/25/2022,1416.93
22,11/26/2022,1915.35
22,11/27/2022,1496.1
22,11/28/2022,1228.97
22,11/29/2022,1388.78
22,11/30/2022,1470.1
22,12/1/2022,1655.17
22,12/2/2022,2466.02
22,12/3/2022,3287.78
22,12/4/2022,2486.19
22,12/5/2022,1855.11
22,12/6/2022,1735.4
22,12/7/2022,1694.65
22,12/8/2022,1807.51
22,12/9/2022,2248.97
22,12/10/2022,2983.35
22,12/11/2022,1833.01
22,12/12/2022,1068.66
22,12/13/2022,1586.31
22,12/14/2022,1460.04
22,12/15/2022,1593.42
22,12/16/2022,2538.19
22,12/17/2022,3273.73
22,12/18/2022,2525.16
22,12/19/2022,1740.08
22,12/20/2022,2189.33
22,12/21/2022,1397.77
22,12/22/2022,1865.68
22,12/23/2022,2091.44
22,12/24/2022,629.63
22,12/26/2022,1335.13
22,12/27/2022,2271.68
22,12/28/2022,2392.15
22,12/29/2022,2077.03
22,12/30/2022,1936.27
22,12/31/2022,2026.3
22,1/1/2023,1969.32
22,1/2/2023,1627.34
22,1/3/2023,1221.19
22,1/4/2023,1638.34
22,1/5/2023,1996.47
22,1/6/2023,2703.9
22,1/7/2023,3178.69
22,1/8/2023,2450.55
22,1/9/2023,1712.19
22,1/10/2023,1638.72
22,1/11/2023,1851.12
22,1/12/2023,1423.68
22,1/13/2023,2791.12
22,1/14/2023,3176.17
22,1/15/2023,2779.98
22,1/16/2023,1752.21
22,1/17/2023,1582.88
22,1/18/2023,1431.92
22,1/19/2023,1533.54
22,1/20/2023,2348.45
22,1/21/2023,3011.45
22,1/22/2023,1074.54
22,1/23/2023,1696.64
22,1/24/2023,1535.27
22,1/25/2023,1667.37
22,1/26/2023,2269.81
22,1/27/2023,3255.64
22,1/28/2023,3230.22
22,1/29/2023,3213.69
22,1/30/2023,1580.94
22,1/31/2023,1603.48
22,2/1/2023,1299.98
22,2/2/2023,1817.72
22,2/3/2023,2931.91
22,2/4/2023,2998.62
22,2/5/2023,1728.33
22,2/6/2023,1517.36
22,2/7/2023,1407.53
22,2/8/2023,1666.31
22,2/9/2023,2179.37
22,2/10/2023,2420.12
22,2/11/2023,3412.84
22,2/12/2023,3048.26
22,2/13/2023,1827.95
22,2/14/2023,4750.68
22,2/15/2023,1792.11
22,2/16/2023,1822.65
22,2/17/2023,2671.33
22,2/18/2023,2586.5
22,2/19/2023,2516.78
22,2/20/2023,1967.03
22,2/21/2023,1753.48
22,2/22/2023,1849.31
22,2/23/2023,2121.28
22,2/24/2023,2882.91
22,2/25/2023,2537.3
22,2/26/2023,1854.96
22,2/27/2023,1342.16
22,2/28/2023,1826.65
22,3/1/2023,1637.11
22,3/2/2023,1308.79
22,3/3/2023,2640.64
22,3/4/2023,3598.67
22,3/5/2023,2639.92
22,3/6/2023,1533.25
22,3/7/2023,1810.92
22,3/8/2023,1907.52
22,3/9/2023,1960.25
22,3/10/2023,2312.67
22,3/11/2023,3235.78
22,3/12/2023,2284.52
22,3/13/2023,1371.83
22,3/14/2023,1642.9
22,3/15/2023,2178.31
22,3/16/2023,1960.09
22,3/17/2023,2814.08
22,3/18/2023,4018.88
22,3/19/2023,2401.11
22,3/20/2023,1552.47
22,3/21/2023,1571.12
22,3/22/2023,2033.96
22,3/23/2023,1797.57
22,3/24/2023,2280.62
22,3/25/2023,2671.62
22,3/26/2023,2718.28
22,3/27/2023,1494.54
22,3/28/2023,1727.15
22,3/29/2023,2096.04
22,3/30/2023,2041.18
22,3/31/2023,2467.47
22,4/1/2023,2264.45
22,4/2/2023,1787.77
22,4/3/2023,1947.03
22,4/4/2023,1789.73
22,4/5/2023,1647.04
22,4/6/2023,2018.64
22,4/7/2023,2409.4
22,4/8/2023,2674.05
22,4/9/2023,2001.02
22,4/10/2023,1558.36
22,4/11/2023,1712.07
22,4/12/2023,1586.53
22,4/13/2023,1564.73
22,4/14/2023,2034.92
22,4/15/2023,2484.64
22,4/16/2023,1877.22
22,4/17/2023,1477.01
22,4/18/2023,1381.49
22,4/19/2023,1716.54
22,4/20/2023,2695.53
22,4/21/2023,2669.27
22,4/22/2023,3077.6
22,4/23/2023,2034.69
22,4/24/2023,1500.75
22,4/25/2023,2083.08
22,4/26/2023,2644.64
22,4/27/2023,2060.04
22,4/28/2023,2689.01
22,4/29/2023,2335.79
22,4/30/2023,1829.26
22,5/1/2023,1836.48
22,5/2/2023,2125.92
22,5/3/2023,1632.61
22,5/4/2023,2217.34
22,5/5/2023,2599.1
22,5/6/2023,2725.46
22,5/7/2023,2121.59
22,5/8/2023,1645.74
22,5/9/2023,2146.01
22,5/10/2023,1914.02
22,5/11/2023,2749.33
22,5/12/2023,2428.65
22,5/13/2023,2229.19
22,5/14/2023,2411.63
22,5/15/2023,1401.46
22,5/16/2023,1697.72
22,5/17/2023,2074.51
22,5/18/2023,2504.62
22,5/19/2023,2167.11
22,5/20/2023,2280.42
22,5/21/2023,2291.29
22,5/22/2023,1563.43
22,5/23/2023,2320.88
22,5/24/2023,1779.72
22,5/25/2023,2073.59
22,5/26/2023,2703.31
22,5/27/2023,2719.7
22,5/28/2023,2345.38
22,5/29/2023,1838.45
22,5/30/2023,1932.62
22,5/31/2023,2079.73
22,6/1/2023,2230.52
22,6/2/2023,2272.42
22,6/3/2023,2902.45
22,6/4/2023,2714.38
22,6/5/2023,2043.82
22,6/6/2023,1655.05
22,6/7/2023,2164.71
22,6/8/2023,2448.97
22,6/9/2023,2842.41
22,6/10/2023,2489.99
22,6/11/2023,2388.46
22,6/12/2023,1201.33
22,6/13/2023,2110.95
22,6/14/2023,2022.79
22,6/15/2023,2324.38
22,6/16/2023,2477.96
22,6/17/2023,2956.94
22,6/18/2023,2282.45
22,6/19/2023,1762.75
22,6/20/2023,1355.76
22,6/21/2023,2214.14
22,6/22/2023,2012.52
22,6/23/2023,2878.55
22,6/24/2023,2837.55
22,6/25/2023,2855.89
22,6/26/2023,1689.89
22,6/27/2023,2056.6
22,6/28/2023,1822.81
22,6/29/2023,2336.48
22,6/30/2023,1989.63
22,7/1/2023,1935.36
22,7/2/2023,1662.68
22,7/3/2023,1308.11
22,7/4/2023,1695.47
22,7/5/2023,1228.67
22,7/6/2023,1539.8
22,7/7/2023,2091.23
22,7/8/2023,2093.94
22,7/9/2023,1679.26
22,7/10/2023,1450.94
22,7/11/2023,2116.19
22,7/12/2023,1614.48
22,7/13/2023,1821.21
22,7/14/2023,2422.3
22,7/15/2023,1542.65
22,7/16/2023,0
22,7/17/2023,1132.86
22,7/18/2023,1691.29
22,7/19/2023,1702.89
22,7/20/2023,1961
22,7/21/2023,2434.06
22,7/22/2023,2142.87
22,7/23/2023,2344.94
22,7/24/2023,1382.24
22,7/25/2023,1768.42
22,7/26/2023,1831.95
22,7/27/2023,1601.68
22,7/28/2023,2085.99
22,7/29/2023,2039.45
22,7/30/2023,2293.53
22,7/31/2023,1340.52
22,8/1/2023,1761.82
22,8/2/2023,2304.23
22,8/3/2023,2287.24
22,8/4/2023,2560.83
22,8/5/2023,2149
22,8/6/2023,1705.04
22,8/7/2023,1755.54
22,8/8/2023,1999.9
22,8/9/2023,1603.78
22,8/10/2023,1741.1
22,8/11/2023,2410.62
22,8/12/2023,2025.46
22,8/13/2023,1938.65
22,8/14/2023,1374.42
22,8/15/2023,1553.04
22,8/16/2023,1872.98
22,8/17/2023,1888.57
22,8/18/2023,2358.77
22,8/19/2023,2514.65
22,8/20/2023,1862.73
22,8/21/2023,1492.9
22,8/22/2023,1687.6
22,8/23/2023,2171.19
22,8/24/2023,1925.52
22,8/25/2023,2249.17
22,8/26/2023,2456.56
22,8/27/2023,2029.07
22,8/28/2023,1721.58
22,8/29/2023,1893.51
22,8/30/2023,2191.44
22,8/31/2023,2623.81
22,9/1/2023,2376.75
22,9/2/2023,2394.18
22,9/3/2023,2278.94
22,9/4/2023,1750.98
22,9/5/2023,1372.76
22,9/6/2023,1418.46
22,9/7/2023,1599.01
22,9/8/2023,2230.97
22,9/9/2023,2705.79
22,9/10/2023,2113.45
22,9/11/2023,1663
22,9/12/2023,1709.39
22,9/13/2023,2228.8
